fecha,valor,completo_mediciones,completo_umbral
2013/06/30,0.10,100.0,100.0
2013/07/01,0.00,100.0,100.0
2013/07/02,0.40,100.0,100.0
2013/07/03,0.00,100.0,100.0
2013/07/04,0.00,100.0,100.0
2013/07/05,0.00,100.0,100.0
2013/07/06,0.00,100.0,100.0
2013/07/07,0.00,100.0,100.0
2013/07/08,0.00,100.0,100.0
2013/07/09,0.00,100.0,100.0
2013/07/10,0.00,100.0,100.0
2013/07/11,0.00,100.0,100.0
2013/07/12,0.00,100.0,100.0
2013/07/13,0.00,100.0,100.0
2013/07/14,0.00,100.0,100.0
2013/07/15,0.00,100.0,100.0
2013/07/16,0.00,100.0,100.0
2013/07/17,0.00,100.0,100.0
2013/07/18,0.00,100.0,100.0
2013/07/19,0.00,100.0,100.0
2013/07/20,0.00,100.0,100.0
2013/07/21,0.00,100.0,100.0
2013/07/22,0.00,100.0,100.0
2013/07/23,0.00,100.0,100.0
2013/07/24,0.00,100.0,100.0
2013/07/25,0.00,100.0,100.0
2013/07/26,0.00,100.0,100.0
2013/07/27,0.00,100.0,100.0
2013/07/28,0.00,100.0,100.0
2013/07/29,0.00,100.0,100.0
2013/07/30,0.00,100.0,100.0
2013/07/31,0.00,100.0,100.0
2013/08/01,0.10,100.0,100.0
2013/08/02,0.30,100.0,100.0
2013/08/03,0.00,100.0,100.0
2013/08/04,0.00,100.0,100.0
2013/08/05,0.00,100.0,100.0
2013/08/06,0.00,100.0,100.0
2013/08/07,0.10,100.0,100.0
2013/08/08,8.80,100.0,100.0
2013/08/09,0.00,100.0,100.0
2013/08/10,1.20,100.0,100.0
2013/08/11,0.00,100.0,100.0
2013/08/12,3.10,100.0,100.0
2013/08/13,0.20,100.0,100.0
2013/08/14,0.00,100.0,100.0
2013/08/15,0.20,100.0,100.0
2013/08/16,0.00,100.0,100.0
2013/08/17,0.00,100.0,100.0
2013/08/18,0.00,100.0,100.0
2013/08/19,0.00,100.0,100.0
2013/08/20,0.00,100.0,100.0
2013/08/21,0.00,100.0,100.0
2013/08/22,0.00,100.0,100.0
2013/08/23,0.00,100.0,100.0
2013/08/24,0.00,100.0,100.0
2013/08/25,0.00,100.0,100.0
2013/08/26,0.00,100.0,100.0
2013/08/27,0.00,100.0,100.0
2013/08/28,0.00,100.0,100.0
2013/08/29,0.00,100.0,100.0
2013/08/30,0.00,100.0,100.0
2013/08/31,0.00,100.0,100.0
2013/09/01,0.00,100.0,100.0
2013/09/02,0.00,100.0,100.0
2013/09/03,1.50,100.0,100.0
2013/09/04,0.00,100.0,100.0
2013/09/05,0.00,100.0,100.0
2013/09/06,0.00,100.0,100.0
2013/09/07,0.00,100.0,100.0
2013/09/08,1.10,100.0,100.0
2013/09/09,1.20,100.0,100.0
2013/09/10,0.00,100.0,100.0
2013/09/11,1.10,100.0,100.0
2013/09/12,0.00,100.0,100.0
2013/09/13,2.10,100.0,100.0
2013/09/14,0.00,100.0,100.0
2013/09/15,0.00,100.0,100.0
2013/09/16,0.00,100.0,100.0
2013/09/17,0.00,100.0,100.0
2013/09/18,0.00,100.0,100.0
2013/09/19,0.00,100.0,100.0
2013/09/20,0.00,100.0,100.0
2013/09/21,0.00,100.0,100.0
2013/09/22,0.00,100.0,100.0
2013/09/23,0.00,100.0,100.0
2013/09/24,0.00,100.0,100.0
2013/09/25,0.00,100.0,100.0
2013/09/26,0.00,100.0,100.0
2013/09/27,0.00,100.0,100.0
2013/09/28,0.00,100.0,100.0
2013/09/29,0.50,100.0,100.0
2013/09/30,20.80,100.0,100.0
2013/10/01,0.00,100.0,100.0
2013/10/02,2.40,100.0,100.0
2013/10/03,2.10,100.0,100.0
2013/10/04,3.50,100.0,100.0
2013/10/05,0.00,100.0,100.0
2013/10/06,0.00,100.0,100.0
2013/10/07,0.00,100.0,100.0
2013/10/08,0.00,100.0,100.0
2013/10/09,0.00,100.0,100.0
2013/10/10,6.30,100.0,100.0
2013/10/11,1.40,100.0,100.0
2013/10/12,9.70,100.0,100.0
2013/10/13,3.50,100.0,100.0
2013/10/14,24.60,100.0,100.0
2013/10/15,1.00,100.0,100.0
2013/10/16,0.00,100.0,100.0
2013/10/17,0.00,100.0,100.0
2013/10/18,0.00,100.0,100.0
2013/10/19,0.00,100.0,100.0
2013/10/20,0.00,100.0,100.0
2013/10/21,0.00,100.0,100.0
2013/10/22,0.00,100.0,100.0
2013/10/23,0.00,100.0,100.0
2013/10/24,0.00,100.0,100.0
2013/10/25,0.00,100.0,100.0
2013/10/26,0.00,100.0,100.0
2013/10/27,0.00,100.0,100.0
2013/10/28,0.00,100.0,100.0
2013/10/29,0.00,100.0,100.0
2013/10/30,0.00,100.0,100.0
2013/10/31,0.00,100.0,100.0
2013/11/01,0.00,100.0,100.0
2013/11/02,0.00,100.0,100.0
2013/11/03,0.00,100.0,100.0
2013/11/04,0.00,100.0,100.0
2013/11/05,0.00,100.0,100.0
2013/11/06,0.00,100.0,100.0
2013/11/07,0.00,100.0,100.0
2013/11/08,2.60,100.0,100.0
2013/11/09,3.30,100.0,100.0
2013/11/10,0.00,100.0,100.0
2013/11/11,0.00,100.0,100.0
2013/11/12,0.00,100.0,100.0
2013/11/13,0.00,100.0,100.0
2013/11/14,0.20,100.0,100.0
2013/11/15,0.00,100.0,100.0
2013/11/16,0.00,100.0,100.0
2013/11/17,1.10,100.0,100.0
2013/11/18,19.80,100.0,100.0
2013/11/19,0.10,100.0,100.0
2013/11/20,0.00,100.0,100.0
2013/11/21,0.00,100.0,100.0
2013/11/22,0.00,100.0,100.0
2013/11/23,0.40,100.0,100.0
2013/11/24,,18.4,16.7
2013/11/25,,,
2013/11/26,,,
2013/11/27,,,
2013/11/28,,,
2013/11/29,,,
2013/11/30,,,
2013/12/01,,,
2013/12/02,,,
2013/12/03,,,
2013/12/04,,,
2013/12/05,,,
2013/12/06,,,
2013/12/07,,,
2013/12/08,,,
2013/12/09,,,
2013/12/10,,,
2013/12/11,,,
2013/12/12,,,
2013/12/13,,,
2013/12/14,,,
2013/12/15,,,
2013/12/16,,,
2013/12/17,,,
2013/12/18,,,
2013/12/19,,,
2013/12/20,,,
2013/12/21,,,
2013/12/22,,,
2013/12/23,,,
2013/12/24,,,
2013/12/25,,,
2013/12/26,,,
2013/12/27,,,
2013/12/28,,,
2013/12/29,,,
2013/12/30,,,
2013/12/31,,,
